"study_id","study_type","author_id","first_name","last_name","author_order","n_authors"
"ml3.6","r","author.637","Ashley","Weinberg",,64
"ml3.6","r","author.638","Athena H.","Cairo",,64
"ml3.6","r","author.643","Brandon","Humphrey",,64
"ml3.6","r","author.650","Charles R.","Ebersole",,64
"ml3.6","r","author.654","Christopher J. N.","Lustgraaf",,64
"ml3.6","r","author.656","Colin A.","Capaldi",,64
"ml3.6","r","author.657","Courtney","Siemsen",,64
"ml3.6","r","author.659","Daniel E.","Re",,64
"ml3.6","r","author.660","Daniel","Martin",,64
"ml3.6","r","author.661","David C.","Cicero",,64
"ml3.6","r","author.665","Diana","Kinney",,64
"ml3.6","r","author.666","Diane B. V.","Bonfiglio",,64
"ml3.6","r","author.667","Donald","Sacco",,64
"ml3.6","r","author.670","Elizabeth R.","Brown",,64
"ml3.6","r","author.672","Emily","Shrider",,64
"ml3.6","r","author.688","Hannah","Juzeler",,64
"ml3.6","r","author.691","Hayley M.","Skulborstad",,64
"ml3.6","r","author.697","Jaclyn M.","Moloney",,64
"ml3.6","r","author.698","Jacqeline","Kirshenbaum",,64
"ml3.6","r","author.702","James H.","Wirth",,64
"ml3.6","r","author.707","Jennifer A.","Coleman",,64
"ml3.6","r","author.709","Jessica","Wortman",,64
"ml3.6","r","author.710","Jill M.","Allen",,64
"ml3.6","r","author.711","Joanne M.","Chung",,64
"ml3.6","r","author.713","John G.","Conway",,64
