paper_id,target_filename,corpus,action,year,journal,authors,title,doi,doi_url,oa_url,ezproxy_url,best_url,libkey_url,libkey_direct,in_holdings,retracted
p0050,p0050.pdf,both,PULL (institutional),2000.0,Journal of Applied Psychology,"Timothy A. Judge, Joyce E. Bono",Five-factor model of personality and transformational leadership.,10.1037/0021-9010.85.5.751,https://doi.org/10.1037/0021-9010.85.5.751,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0021-9010.85.5.751,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0021-9010.85.5.751,https://libkey.io/libraries/1781/10.1037/0021-9010.85.5.751,https://libkey.io/libraries/1781/articles/41201969/full-text-file,True,False
p0051,p0051.pdf,yang_uzzi,PULL (institutional),1985.0,Journal of Consulting and Clinical Psychology,"Donald A. Williamson, Mary Lou Kelley, C. J. Davis et al.","Psychopathology of eating disorders: A controlled comparison of bulimic, obese, and normal subjects.",10.1037/0022-006x.53.2.161,https://doi.org/10.1037/0022-006x.53.2.161,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-006x.53.2.161,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-006x.53.2.161,https://libkey.io/libraries/1781/10.1037/0022-006x.53.2.161,https://libkey.io/libraries/1781/articles/41297877/full-text-file,True,False
p0052,p0052.pdf,yang_uzzi,PULL (institutional),1980.0,Journal of Personality and Social Psychology,Neil D. Weinstein,Unrealistic optimism about future life events.,10.1037/0022-3514.39.5.806,https://doi.org/10.1037/0022-3514.39.5.806,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.39.5.806,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.39.5.806,https://libkey.io/libraries/1781/10.1037/0022-3514.39.5.806,https://libkey.io/libraries/1781/articles/41316940/full-text-file,True,False
p0053,p0053.pdf,yang_uzzi,PULL (institutional),1983.0,Journal of Personality and Social Psychology,"Norbert Schwarz, Gerald L. Clore","Mood, misattribution, and judgments of well-being: Informative and directive functions of affective states.",10.1037/0022-3514.45.3.513,https://doi.org/10.1037/0022-3514.45.3.513,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.45.3.513,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.45.3.513,https://libkey.io/libraries/1781/10.1037/0022-3514.45.3.513,https://libkey.io/libraries/1781/articles/41317742/full-text-file,True,False
p0054,p0054.pdf,yang_uzzi,PULL (institutional),1988.0,Journal of Personality and Social Psychology,"Fritz Strack, Leonard L. Martin, Sabine Stepper",Inhibiting and facilitating conditions of the human smile: A nonobtrusive test of the facial feedback hypothesis.,10.1037/0022-3514.54.5.768,https://doi.org/10.1037/0022-3514.54.5.768,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.54.5.768,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.54.5.768,https://libkey.io/libraries/1781/10.1037/0022-3514.54.5.768,https://libkey.io/libraries/1781/articles/41310952/full-text-file,True,False
p0055,p0055.pdf,yang_uzzi,PULL (institutional),1989.0,Journal of Personality and Social Psychology,"Gary L. Wells, Igor Gavanski",Mental simulation of causality.,10.1037/0022-3514.56.2.161,https://doi.org/10.1037/0022-3514.56.2.161,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.56.2.161,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.56.2.161,https://libkey.io/libraries/1781/10.1037/0022-3514.56.2.161,https://libkey.io/libraries/1781/articles/41310402/full-text-file,True,False
p0056,p0056.pdf,yang_uzzi,PULL (institutional),1992.0,Journal of Personality and Social Psychology,"Lisa G. Aspinwall, Shelley E. Taylor",Modeling cognitive adaptation: A longitudinal investigation of the impact of individual differences and coping on college adjustment and performance.,10.1037/0022-3514.63.6.989,https://doi.org/10.1037/0022-3514.63.6.989,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.63.6.989,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.63.6.989,https://libkey.io/libraries/1781/10.1037/0022-3514.63.6.989,https://libkey.io/libraries/1781/articles/41311713/full-text-file,True,False
p0057,p0057.pdf,yang_uzzi,PULL (institutional),1994.0,Journal of Personality and Social Psychology,"J. Michael Bailey, Steven J. C. Gaulin, Yvonne Agyei et al.",Effects of gender and sexual orientation on evolutionarily relevant aspects of human mating psychology.,10.1037/0022-3514.66.6.1081,https://doi.org/10.1037/0022-3514.66.6.1081,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.66.6.1081,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.66.6.1081,https://libkey.io/libraries/1781/10.1037/0022-3514.66.6.1081,https://libkey.io/libraries/1781/articles/41312164/full-text-file,True,False
p0058,p0058.pdf,forrt,PULL (institutional),1994.0,Journal of Personality and Social Psychology,"Thomas Gilovich, Victoria Husted Medvec",The temporal pattern to the experience of regret.,10.1037/0022-3514.67.3.357,https://doi.org/10.1037/0022-3514.67.3.357,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.67.3.357,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.67.3.357,https://libkey.io/libraries/1781/10.1037/0022-3514.67.3.357,https://libkey.io/libraries/1781/articles/41311990/full-text-file,True,False
p0059,p0059.pdf,both,PULL (institutional),1994.0,Journal of Personality and Social Psychology,"Jeff Greenberg, Tom Pyszczynski, Sheldon Solomon et al.",Role of consciousness and accessibility of death-related thoughts in mortality salience effects.,10.1037/0022-3514.67.4.627,https://doi.org/10.1037/0022-3514.67.4.627,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.67.4.627,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.67.4.627,https://libkey.io/libraries/1781/10.1037/0022-3514.67.4.627,https://libkey.io/libraries/1781/articles/41311982/full-text-file,True,False
p0060,p0060.pdf,yang_uzzi,PULL (institutional),1996.0,Journal of Personality and Social Psychology,"Irene V. Blair, Mahzarin R. Banaji",Automatic and controlled processes in stereotype priming.,10.1037/0022-3514.70.6.1142,https://doi.org/10.1037/0022-3514.70.6.1142,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.70.6.1142,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.70.6.1142,https://libkey.io/libraries/1781/10.1037/0022-3514.70.6.1142,https://libkey.io/libraries/1781/articles/41312560/full-text-file,True,False
p0061,p0061.pdf,both,PULL (institutional),1997.0,Journal of Personality and Social Psychology,"Paul A. M. Van Lange, Ellen M. N. De Bruin, Wilma Otten et al.","Development of prosocial, individualistic, and competitive orientations: Theory and preliminary evidence.",10.1037/0022-3514.73.4.733,https://doi.org/10.1037/0022-3514.73.4.733,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.73.4.733,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.73.4.733,https://libkey.io/libraries/1781/10.1037/0022-3514.73.4.733,https://libkey.io/libraries/1781/articles/41312655/full-text-file,True,False
p0062,p0062.pdf,both,PULL (institutional),1998.0,Journal of Personality and Social Psychology,"Mark Muraven, Dianne M. Tice, Roy F. Baumeister",Self-control as a limited resource: Regulatory depletion patterns.,10.1037/0022-3514.74.3.774,https://doi.org/10.1037/0022-3514.74.3.774,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.74.3.774,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.74.3.774,https://libkey.io/libraries/1781/10.1037/0022-3514.74.3.774,https://libkey.io/libraries/1781/articles/41312745/full-text-file,True,False
p0063,p0063.pdf,forrt,"AUTO (open-access, skip)",1999.0,Journal of Personality and Social Psychology,"Heejung Kim, Hazel Rose Markus","Deviance or uniqueness, harmony or conformity? A cultural analysis.",10.1037/0022-3514.77.4.785,https://doi.org/10.1037/0022-3514.77.4.785,https://escholarship.org/content/qt81h7x2x7/qt81h7x2x7.pdf?t=pj5lxv,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.77.4.785,https://escholarship.org/content/qt81h7x2x7/qt81h7x2x7.pdf?t=pj5lxv,https://libkey.io/libraries/1781/10.1037/0022-3514.77.4.785,https://libkey.io/libraries/1781/articles/41312927/full-text-file,True,False
p0064,p0064.pdf,both,PULL (institutional),2001.0,Journal of Personality and Social Psychology,"Ravenna Helson, Sanjay Srivastava","Three paths of adult development: Conservers, seekers, and achievers.",10.1037/0022-3514.80.6.995,https://doi.org/10.1037/0022-3514.80.6.995,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.80.6.995,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.80.6.995,https://libkey.io/libraries/1781/10.1037/0022-3514.80.6.995,https://libkey.io/libraries/1781/articles/41313265/full-text-file,True,False
p0065,p0065.pdf,yang_uzzi,PULL (institutional),2001.0,Journal of Personality and Social Psychology,"Benoît Monin, Dale T. Miller",Moral credentials and the expression of prejudice.,10.1037/0022-3514.81.1.33,https://doi.org/10.1037/0022-3514.81.1.33,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.81.1.33,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.81.1.33,https://libkey.io/libraries/1781/10.1037/0022-3514.81.1.33,https://libkey.io/libraries/1781/articles/41313081/full-text-file,True,False
p0066,p0066.pdf,yang_uzzi,PULL (institutional),2001.0,Journal of Personality and Social Psychology,"Emily Pronin, Justin Kruger, Kenneth Savtisky et al.","You don't know me, but I know you: The illusion of asymmetric insight.",10.1037/0022-3514.81.4.639,https://doi.org/10.1037/0022-3514.81.4.639,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.81.4.639,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.81.4.639,https://libkey.io/libraries/1781/10.1037/0022-3514.81.4.639,https://libkey.io/libraries/1781/articles/41313176/full-text-file,True,False
p0067,p0067.pdf,yang_uzzi,PULL (institutional),2001.0,Journal of Personality and Social Psychology,"John A. Bargh, Peter M. Gollwitzer, Annette Y. Lee-Chai et al.",The automated will: Nonconscious activation and pursuit of behavioral goals.,10.1037/0022-3514.81.6.1014,https://doi.org/10.1037/0022-3514.81.6.1014,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.81.6.1014,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.81.6.1014,https://libkey.io/libraries/1781/10.1037/0022-3514.81.6.1014,https://libkey.io/libraries/1781/articles/41313208/full-text-file,True,False
p0068,p0068.pdf,yang_uzzi,PULL (institutional),2002.0,Journal of Personality and Social Psychology,"Marcel Zeelenberg, Kees van den Bos, Eric van Dijk et al.",The inaction effect in the psychology of regret.,10.1037/0022-3514.82.3.314,https://doi.org/10.1037/0022-3514.82.3.314,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.82.3.314,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.82.3.314,https://libkey.io/libraries/1781/10.1037/0022-3514.82.3.314,https://libkey.io/libraries/1781/articles/41313342/full-text-file,True,False
p0069,p0069.pdf,yang_uzzi,PULL (institutional),2002.0,Journal of Personality and Social Psychology,"Michael G. Ross, Anne E. Wilson","It feels like yesterday: Self-esteem, valence of personal past experiences, and judgments of subjective distance.",10.1037/0022-3514.82.5.792,https://doi.org/10.1037/0022-3514.82.5.792,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.82.5.792,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.82.5.792,https://libkey.io/libraries/1781/10.1037/0022-3514.82.5.792,https://libkey.io/libraries/1781/articles/41313382/full-text-file,True,False
p0070,p0070.pdf,yang_uzzi,PULL (institutional),2002.0,Journal of Personality and Social Psychology,"Eli J. Finkel, Caryl E. Rusbult, Madoka Kumashiro et al.",Dealing with betrayal in close relationships: Does commitment promote forgiveness?,10.1037/0022-3514.82.6.956,https://doi.org/10.1037/0022-3514.82.6.956,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.82.6.956,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.82.6.956,https://libkey.io/libraries/1781/10.1037/0022-3514.82.6.956,https://libkey.io/libraries/1781/articles/41313338/full-text-file,True,False
p0071,p0071.pdf,forrt,PULL (institutional),2002.0,Journal of Personality and Social Psychology,"Richard H. Smith, J. Matthew Webster, W. Gerrod Parrott et al.",The role of public exposure in moral and nonmoral shame and guilt.,10.1037/0022-3514.83.1.138,https://doi.org/10.1037/0022-3514.83.1.138,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.1.138,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.1.138,https://libkey.io/libraries/1781/10.1037/0022-3514.83.1.138,https://libkey.io/libraries/1781/articles/41313426/full-text-file,True,False
p0072,p0072.pdf,both,PULL (institutional),2002.0,Journal of Personality and Social Psychology,"Brian A. Nosek, Mahzarin R. Banaji, Anthony G. Greenwald","Math = male, me = female, therefore math ≠ me.",10.1037/0022-3514.83.1.44,https://doi.org/10.1037/0022-3514.83.1.44,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.1.44,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.1.44,https://libkey.io/libraries/1781/10.1037/0022-3514.83.1.44,https://libkey.io/libraries/1781/articles/41313409/full-text-file,True,False
p0073,p0073.pdf,both,PULL (institutional),2002.0,Journal of Personality and Social Psychology,"Rebecca L. Shiner, Ann S. Masten, Auke Tellegen",A developmental perspective on personality in emerging adulthood: Childhood antecedents and concurrent adaptation.,10.1037/0022-3514.83.5.1165,https://doi.org/10.1037/0022-3514.83.5.1165,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.5.1165,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.5.1165,https://libkey.io/libraries/1781/10.1037/0022-3514.83.5.1165,https://libkey.io/libraries/1781/articles/41313476/full-text-file,True,False
p0074,p0074.pdf,both,PULL (institutional),2002.0,Journal of Personality and Social Psychology,"Yuri Miyamoto, Shinobu Kitayama",Cultural variation in correspondence bias: The critical role of attitude diagnosticity of socially constrained behavior.,10.1037/0022-3514.83.5.1239,https://doi.org/10.1037/0022-3514.83.5.1239,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.5.1239,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.83.5.1239,https://libkey.io/libraries/1781/10.1037/0022-3514.83.5.1239,https://libkey.io/libraries/1781/articles/41313489/full-text-file,True,False
p0075,p0075.pdf,both,PULL (institutional),2003.0,Journal of Personality and Social Psychology,Sampo V. Paunonen,Big Five factors of personality and replicated predictions of behavior.,10.1037/0022-3514.84.2.411,https://doi.org/10.1037/0022-3514.84.2.411,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.84.2.411,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.84.2.411,https://libkey.io/libraries/1781/10.1037/0022-3514.84.2.411,https://libkey.io/libraries/1781/articles/41313524/full-text-file,True,False
p0076,p0076.pdf,both,PULL (institutional),2003.0,Journal of Personality and Social Psychology,"Todd M. Thrash, Andrew J. Elliot",Inspiration as a psychological construct.,10.1037/0022-3514.84.4.871,https://doi.org/10.1037/0022-3514.84.4.871,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.84.4.871,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.84.4.871,https://libkey.io/libraries/1781/10.1037/0022-3514.84.4.871,https://libkey.io/libraries/1781/articles/41309579/full-text-file,True,False
p0077,p0077.pdf,yang_uzzi,PULL (institutional),2003.0,Journal of Personality and Social Psychology,"Brandon J. Schmeichel, Kathleen D. Vohs, Roy F. Baumeister",Intellectual performance and ego depletion: Role of the self in logical reasoning and other information processing.,10.1037/0022-3514.85.1.33,https://doi.org/10.1037/0022-3514.85.1.33,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.85.1.33,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.85.1.33,https://libkey.io/libraries/1781/10.1037/0022-3514.85.1.33,https://libkey.io/libraries/1781/articles/41309607/full-text-file,True,False
p0078,p0078.pdf,yang_uzzi,PULL (institutional),2004.0,Journal of Personality and Social Psychology,"Christopher K. Hsee, Jianyu Zhang",Distinction Bias: Misprediction and Mischoice Due to Joint Evaluation.,10.1037/0022-3514.86.5.680,https://doi.org/10.1037/0022-3514.86.5.680,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.86.5.680,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.86.5.680,https://libkey.io/libraries/1781/10.1037/0022-3514.86.5.680,https://libkey.io/libraries/1781/articles/41309756/full-text-file,True,False
p0079,p0079.pdf,yang_uzzi,PULL (institutional),2005.0,Journal of Personality and Social Psychology,"Justin Kruger, Derrick Wirtz, Dale T. Miller",Counterfactual Thinking and the First Instinct Fallacy.,10.1037/0022-3514.88.5.725,https://doi.org/10.1037/0022-3514.88.5.725,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.88.5.725,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/0022-3514.88.5.725,https://libkey.io/libraries/1781/10.1037/0022-3514.88.5.725,https://libkey.io/libraries/1781/articles/41309848/full-text-file,True,False
